"time_period","Tajima_D","start_time_period","num_resampling","seq_continent","Hussin_name","start_time_period_formatted"
1,-2.25847849815614,2020-08-01,89,"North America","II","August 01"
1,-2.46834364599794,2020-08-01,90,"North America","II","August 01"
1,-2.38165557221783,2020-08-01,91,"North America","II","August 01"
1,-2.50927858580615,2020-08-01,92,"North America","II","August 01"
1,-2.30611767857155,2020-08-01,93,"North America","II","August 01"
1,-2.34976190678284,2020-08-01,94,"North America","II","August 01"
1,-2.45470218256568,2020-08-01,95,"North America","II","August 01"
1,-2.43291876617658,2020-08-01,96,"North America","II","August 01"
1,-2.42071421397206,2020-08-01,97,"North America","II","August 01"
1,-2.26717580186687,2020-08-01,98,"North America","II","August 01"
1,-2.03717764287131,2020-08-01,99,"North America","II","August 01"
1,-2.39462061536126,2020-08-01,100,"North America","II","August 01"
1,-2.18347078775968,2020-08-01,101,"North America","II","August 01"
1,-2.46474365876376,2020-08-01,102,"North America","II","August 01"
1,-2.36077926825388,2020-08-01,103,"North America","II","August 01"
1,-2.38308911761044,2020-08-01,104,"North America","II","August 01"
1,-2.32200300193054,2020-08-01,105,"North America","II","August 01"
1,-2.05910687646903,2020-08-01,106,"North America","II","August 01"
1,-2.28405875624161,2020-08-01,107,"North America","II","August 01"
1,-2.42900280507266,2020-08-01,108,"North America","II","August 01"
1,-2.48395788204456,2020-08-01,109,"North America","II","August 01"
1,-2.21367737731734,2020-08-01,110,"North America","II","August 01"
1,-2.09273244861027,2020-08-01,111,"North America","II","August 01"
1,-2.30078384808713,2020-08-01,112,"North America","II","August 01"
1,-2.35879691462688,2020-08-01,113,"North America","II","August 01"
1,-2.32640559924468,2020-08-01,114,"North America","II","August 01"
1,-2.29003386298836,2020-08-01,115,"North America","II","August 01"
1,-2.31504946498934,2020-08-01,116,"North America","II","August 01"
1,-2.30420243002932,2020-08-01,117,"North America","II","August 01"
1,-2.11348579401497,2020-08-01,118,"North America","II","August 01"
1,-2.4207431059119,2020-08-01,119,"North America","II","August 01"
1,-2.36517380715397,2020-08-01,120,"North America","II","August 01"
1,-2.40233026800856,2020-08-01,121,"North America","II","August 01"
1,-2.38459552634235,2020-08-01,122,"North America","II","August 01"
1,-2.29082620781314,2020-08-01,123,"North America","II","August 01"
1,-2.54759689377686,2020-08-01,124,"North America","II","August 01"
1,-2.45919222481869,2020-08-01,125,"North America","II","August 01"
1,-2.44002977614498,2020-08-01,126,"North America","II","August 01"
1,-2.04138140510268,2020-08-01,127,"North America","II","August 01"
1,-2.36624504947059,2020-08-01,128,"North America","II","August 01"
1,-2.22254425885826,2020-08-01,129,"North America","II","August 01"
1,-2.24492585092546,2020-08-01,130,"North America","II","August 01"
1,-2.42053105847354,2020-08-01,131,"North America","II","August 01"
1,-2.47459816380897,2020-08-01,132,"North America","II","August 01"
1,-2.30588934450911,2020-08-01,133,"North America","II","August 01"
1,-2.23373803309572,2020-08-01,134,"North America","II","August 01"
1,-2.33247358212516,2020-08-01,135,"North America","II","August 01"
1,-2.48069748817338,2020-08-01,136,"North America","II","August 01"
1,-2.10265323959433,2020-08-01,137,"North America","II","August 01"
1,-2.14505147909337,2020-08-01,138,"North America","II","August 01"
1,-2.24923413928524,2020-08-01,139,"North America","II","August 01"
1,-2.37613621812185,2020-08-01,140,"North America","II","August 01"
1,-2.23423678115778,2020-08-01,141,"North America","II","August 01"
1,-2.32456112334084,2020-08-01,142,"North America","II","August 01"
1,-2.31689522618553,2020-08-01,143,"North America","II","August 01"
1,-2.28535461515922,2020-08-01,144,"North America","II","August 01"
1,-2.23879031015219,2020-08-01,145,"North America","II","August 01"
1,-2.54308556502095,2020-08-01,146,"North America","II","August 01"
1,-2.54193131408328,2020-08-01,147,"North America","II","August 01"
1,-2.14069769042363,2020-08-01,148,"North America","II","August 01"
1,-2.13239978019587,2020-08-01,149,"North America","II","August 01"
1,-2.29943370244849,2020-08-01,150,"North America","II","August 01"
1,-2.36053596373604,2020-08-01,151,"North America","II","August 01"
1,-2.09721135910525,2020-08-01,152,"North America","II","August 01"
1,-2.19494828510955,2020-08-01,153,"North America","II","August 01"
1,-2.33660249289217,2020-08-01,154,"North America","II","August 01"
1,-2.39403433958666,2020-08-01,155,"North America","II","August 01"
1,-2.18969465825479,2020-08-01,156,"North America","II","August 01"
1,-2.32364973258604,2020-08-01,157,"North America","II","August 01"
1,-2.29950456314555,2020-08-01,158,"North America","II","August 01"
1,-2.22668797791461,2020-08-01,159,"North America","II","August 01"
1,-2.51996691280682,2020-08-01,160,"North America","II","August 01"
1,-2.40860733862705,2020-08-01,161,"North America","II","August 01"
1,-2.33559115608779,2020-08-01,162,"North America","II","August 01"
1,-2.27261429962243,2020-08-01,163,"North America","II","August 01"
1,-2.27690716278566,2020-08-01,164,"North America","II","August 01"
1,-2.1820585128571,2020-08-01,165,"North America","II","August 01"
1,-2.37129531474416,2020-08-01,166,"North America","II","August 01"
1,-2.09184314077508,2020-08-01,167,"North America","II","August 01"
1,-2.28910049812842,2020-08-01,168,"North America","II","August 01"
1,-2.24452373340796,2020-08-01,169,"North America","II","August 01"
1,-2.19212887869917,2020-08-01,170,"North America","II","August 01"
1,-2.53784873699003,2020-08-01,171,"North America","II","August 01"
1,-2.32104526856653,2020-08-01,172,"North America","II","August 01"
1,-2.0025760508373,2020-08-01,173,"North America","II","August 01"
1,-2.26753035452178,2020-08-01,174,"North America","II","August 01"
1,-2.36757248228889,2020-08-01,175,"North America","II","August 01"
1,-2.39335018957524,2020-08-01,176,"North America","II","August 01"
1,-2.29245695339457,2020-08-01,177,"North America","II","August 01"
1,-2.40277786081258,2020-08-01,178,"North America","II","August 01"
1,-2.24600111913315,2020-08-01,179,"North America","II","August 01"
1,-2.13523850799609,2020-08-01,180,"North America","II","August 01"
1,-2.27109961609002,2020-08-01,181,"North America","II","August 01"
1,-2.38896066235651,2020-08-01,182,"North America","II","August 01"
1,-2.24472559542899,2020-08-01,183,"North America","II","August 01"
1,-2.32845879781893,2020-08-01,184,"North America","II","August 01"
1,-2.30565095424295,2020-08-01,185,"North America","II","August 01"
1,-2.31073779053474,2020-08-01,186,"North America","II","August 01"
1,-2.31271131949338,2020-08-01,187,"North America","II","August 01"
1,-2.39671106891499,2020-08-01,188,"North America","II","August 01"
1,-2.42895080676766,2020-08-01,189,"North America","II","August 01"
